MacArthur Park,Richard Harris,pop,1968,170,34,25,-16,14,37,450,80,3,36,"Spring was never waiting for us, girl
It ran one step ahead
As we followed in the dance

Between the parted pages and were pressed
In love's hot, fevered iron
Like a striped pair of pants

MacArthur's Park is melting in the dark
All the sweet, green icing flowing down
Someone left the cake out in the rain
I don't think that I can take it
'Cause it took so long to bake it
And I'll never have that recipe again, oh no

I recall the yellow cotton dress
Foaming like a wave
On the ground around your knees
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
I'd Rather Go Blind,Etta James,adult standards,1968,83,43,48,-6,15,61,157,69,2,67,"Something told me it was over
When I saw you and her talking
Something deep down in my soul said, ""Cry Girl""
When I saw you and that girl, walking out

I would rather, I would rather go blind boy
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Daydream Believer,The Monkees,brill building pop,1968,126,49,51,-10,11,65,180,26,3,69,"Oh, I could hide 'neath the wings
Of the bluebird as she sings
The six o'clock alarm would never ring
But it rings and I rise
Wipe the sleep out of my eyes
My shavin' razor's cold and it stings

Cheer up, Sleepy Jean
Oh, what can it mean
To a daydream believer
And a homecoming queen
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Back In The U.S.S.R. - Remastered 2009,The Beatles,british invasion,1968,142,97,48,-7,6,49,163,7,9,66,"Flew in from Miami Beach, B-O-A-C
Didn't get to bed last night
On the way, the paper bag was on my knee
Man, I had a dreadful flight

I'm back in the U-S-S-R
You don't know how lucky you are, boy
Back in the U-S-S-R

Been away so long, I hardly knew the place
Gee, it's good to be back home
Leave it 'til tomorrow to unpack my case
Honey, disconnect the phone

I'm back in the U-S-S-R
You don't know how lucky you are, boy
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
"Girl, You'll Be A Woman Soon",Neil Diamond,adult standards,1968,110,64,52,-6,32,66,180,57,3,59,"Girl, you'll be a woman soon

Love you so much can't count all the ways
I'd die for you girl and all they can say is
""He's not your kind""
They never get tired of puttin' me down and
I never know when I come around
What I'm gonna find
Don't let them make up your mind
Don't you know

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Here Comes The Sun - Remastered 2009,The Beatles,british invasion,1969,129,54,56,-10,18,39,186,3,3,82,"Here comes the sun, doo-doo-doo-doo
Here comes the sun, and I say
It's alright

Little darlin', it's been a long, cold, lonely winter
Little darlin', it feels like years since it's been here

Here comes the sun, doo-doo-doo-doo
Here comes the sun, and I say
It's alright

Little darlin', the smile's returning to their faces
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Space Oddity - 2015 Remaster,David Bowie,album rock,1969,140,44,30,-13,18,43,319,7,3,73,"Ground Control to Major Tom
Ground Control to Major Tom
Take your protein pills and put your helmet on
Ground Control to Major Tom (ten, nine, eight, seven, six)

Commencing countdown, engines on (five, four, three, two)
Check ignition and may God's love be with you (two, one, liftoff)

This is Ground Control to Major Tom
You've really made the grade
And the papers want to know whose shirts you wear
Now it's time to leave the capsule if you dare

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Gimme Shelter,The Rolling Stones,album rock,1969,119,63,63,-8,17,49,271,45,3,76,"Ooh, a storm is threatening
My very life today
If I don't get some shelter
Ooh, yeah, I'm gonna fade away

War, children
It's just a shot away
It's just a shot away
War, children
It's just a shot away
It's just a shot away, yeah

Ooh, see the fire is sweeping
Our very street today
Burns like a red coal carpet
Mad bull lost the way

War, children, yeah
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Fortunate Son,Creedence Clearwater Revival,album rock,1969,133,66,64,-8,15,66,141,20,4,80,"Some folks are born made to wave the flag
They're red, white and blue
And when the band plays ""Hail to the Chief""
They point the cannon at you, Lord

It ain't me, it ain't me
I ain't no senator's son, son
It ain't me, it ain't me
I ain't no fortunate one

Some folks are born, silver spoon in hand
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
You Can't Always Get What You Want,The Rolling Stones,album rock,1969,86,62,32,-10,25,47,449,64,6,67,"Well, I saw her today at the reception
A glass of wine in her hand
I knew she would go meet her connection
At her feet was her footloose man

No, you can't always get what you want
Aaaahhwaw
No, you can't always get what you want
Aaaahhwaw
No, you can't always get what you want
Aaaahhwaw
But if you try sometime, you just might find
You get what you need

And I went down to the demonstration
To get my fair shares of abuse
Singing, ""We're gonna vent our frustration
And if we don't, we are going to blow a 50-amp fuse"", yeah

And no, you can't always get what you want
Aaaahhwaw
No, you can't always get what you want
Aaaahhwaw
Well, no, you can't always get what you want
Aaaahhwaw
But if you try sometimes you just might find
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Come Together - Remastered 2009,The Beatles,british invasion,1969,165,38,53,-12,9,19,260,3,4,79,"Here come old flat top
He come grooving up slowly
He got joo joo eyeball
He one holy roller
He got hair down to his knee
Got to be a joker he just do what he please

He wear no shoe shine
He got toe jam football
He got monkey finger
He shoot Coca-Cola
He say I know you, you know me
One thing I can tell you is you got to be free

Come together, right now, over me

...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Something - Remastered 2009,The Beatles,british invasion,1969,134,34,40,-11,14,38,182,20,3,72,"Something in the way she moves
Attracts me like no other lover
Something in the way she woos me
I don't want to leave her now
You know I believe and how

Somewhere in her smile she knows
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Just A Little Bit Of Peace In My Heart,Golden Earring,album rock,1969,95,72,27,-6,6,26,320,1,3,42,"(G.Kooymans - Dayglow music)
Oh believe me it's not true
The rainbow hides no treasure

And there ain't no mixture
That will give you back your youth
No mystic machine that makes the sand turn to gold
Like there ain't no magic word
That holds you back from getting old

And I break it in my hands
I catch a branch
Like you broke my heart
Oh I still can't understand
No mysterious mixture
Only time will bring peace to meand
Can heal the wound you've made
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Venus,Shocking Blue,classic rock,1969,128,76,69,-6,8,96,188,46,4,59,"A goddess on a mountain top
Was burning like a silver flame
The summit of beauty and love
And Venus was her name

She's got it
Yeah, baby, she's got it
Well, I'm your Venus
I'm your fire, at your desire
Well, I'm your Venus
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Son of a Preacher Man,Dusty Springfield,adult standards,1969,182,50,40,-11,13,82,149,39,8,61,"Billy-Ray was a preacher's son
And when his daddy would visit he'd come along
When they gathered round and started talkin'
That's when Billy would take me walkin'
A-through the backyard we'd go walkin'
Then he'd look into my eyes
Lord knows to my surprise

The only one who could ever reach me
Was the son of a preacher man.
The only boy who could ever teach me
Was the son of a preacher man.
Yes he was, he was
Ooh, yes he was.

Being good isn't always easy
No matter how hard I try.
When he started sweet-talkin' to me
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Oh Well (Pt. 1) - 2013 Remaster,Fleetwood Mac,album rock,1969,103,59,47,-10,14,22,202,20,14,41,"I can't help about the shape I'm in
I can't sing, I ain't pretty and my legs are thin
But don't ask me what I think of you
I might not give the answer that you want me to
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Scarlet Ribbons,The Cats,classic uk pop,1969,101,42,48,-10,14,47,197,9,3,44,"I peeped in to say good night
And i heard my child in prayer
""Ooh for me star scarlet ribbon
Scarlet ribbons for my hair""
All the stores were closed and shuttered
All the streets were dark and bare
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Dazed and Confused,Led Zeppelin,album rock,1969,87,55,27,-10,10,43,386,4,5,63,"Been dazed and confused
For so long, it's not true
Wanted a woman, never bargained for you
Lots of people talk and few of them know
Soul of a woman was created below, yeah
You hurt and abuse,
Tellin' all of your lies
Run 'round, sweet baby, lord, how they hypnotize
Sweet little baby, I don't know where you been
Gonna love you, baby, here I come again
Every day I work so hard, bringin' home my hard-earned pay
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
The First Time Ever I Saw Your Face,Roberta Flack,adult standards,1969,121,3,31,-22,16,14,261,73,4,64,"The first time ever, I saw your face
I thought the sun rose in your eyes
And the moon and the stars were the gifts you gave to the dark

And the empty skies, my Love
To the dark and the endless skies

The first time ever, I kissed your mouth
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Summertime,Brainbox,dutch prog,1969,89,55,38,-9,31,25,263,4,3,36,"Summertime
And the livin' is easy
Fish are jumpin'
And the cotton is high

Your daddy's rich
And your mom is good lookin'
So hush little baby
Don't you cry

One of these mornings
You're gonna rise up singing
You're gonna spread your wings
And you'll take to the sky
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
Midnight Rambler,The Rolling Stones,album rock,1969,75,66,40,-10,17,51,413,77,12,50,"Did you hear about the midnight rambler?
Everybody got to go
Did you hear about the midnight rambler?
The one that shut the kitchen door
He don't give you a hoot of a warning
Wrapped up in a black cat cloak
He don't go in the light of the morning
He split the time the cock'rel crows

I'm talkin' 'bout the midnight gambler
The one you never seen before
Yeah, I'm talkin' 'bout the midnight gambler
Did you see him jump the garden wall?
Sighin' down the wind so sadly
Listen and you'll hear him moan
Well, I'm talkin' about the midnight gambler
Everybody got to go

Did you hear about the midnight rambler?
Well, honey, it's no rock 'n' roll show
Well, I'm talkin' about the midnight gambler
Yeah, the one you never seen before

Don't you do that
Don't do that
Don't you do that
Don't you, don't you do that
Don't you, don't you do that
Don't do that
Don't do that
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
My Baby Just Cares for Me - 2013 Remastered Version,Nina Simone,adult standards,1958,119,24,75,-15,9,43,216,83,12,68,"My baby don't care for shows
My baby don't care for clothes
My baby just cares for me
My baby don't care for cars and races
My baby don't care for high-tone places

Liz Taylor is not his style
And even Lana Turner's smile
Is somethin' he can't see
...

******* This Lyrics is NOT for Commercial use *******
(1409623230322)"
